basin,time,precip
Kızılırmak Havzası,2010-05-01,1.5943234797003445
Kızılırmak Havzası,2010-06-01,2.877188849127019
Kızılırmak Havzası,2010-07-01,0.585031432690356
Kızılırmak Havzası,2010-08-01,0.11392680798569244
Kızılırmak Havzası,2010-09-01,0.6166406934988923
Kızılırmak Havzası,2010-10-01,3.310860895408284
Kızılırmak Havzası,2010-11-01,0.3380750298499829
Kızılırmak Havzası,2010-12-01,2.9614427716802676
Kızılırmak Havzası,2011-01-01,2.2335949474026644
Kızılırmak Havzası,2011-02-01,1.8085854116574862
Kızılırmak Havzası,2011-03-01,2.5297452492817825
Kızılırmak Havzası,2011-04-01,3.210517435808395
Kızılırmak Havzası,2011-05-01,3.162189259455842
Kızılırmak Havzası,2011-06-01,2.1667837794566207
Kızılırmak Havzası,2011-07-01,0.5707307846838681
Kızılırmak Havzası,2011-08-01,0.5826233449300899
Kızılırmak Havzası,2011-09-01,0.543390563623485
Kızılırmak Havzası,2011-10-01,1.3067471621494464
Kızılırmak Havzası,2011-11-01,1.3540725049238036
Kızılırmak Havzası,2011-12-01,1.5299321411910414
Kızılırmak Havzası,2012-01-01,3.104620735775996
Kızılırmak Havzası,2012-02-01,3.1027227006909266
Kızılırmak Havzası,2012-03-01,2.092589471863806
Kızılırmak Havzası,2012-04-01,1.2426395169046878
Kızılırmak Havzası,2012-05-01,3.1705606477537382
Kızılırmak Havzası,2012-06-01,1.0981246913047262
Kızılırmak Havzası,2012-07-01,0.8248498054572903
Kızılırmak Havzası,2012-08-01,0.8139128314087768
Kızılırmak Havzası,2012-09-01,0.3044418729864641
Kızılırmak Havzası,2012-10-01,1.475460478602856
Kızılırmak Havzası,2012-11-01,2.6954053127240587
Kızılırmak Havzası,2012-12-01,3.520165919344501
Kızılırmak Havzası,2013-01-01,2.3474910445475587
Kızılırmak Havzası,2013-02-01,1.7806011233773213
Kızılırmak Havzası,2013-03-01,2.166018754414145
Kızılırmak Havzası,2013-04-01,2.1057137576034917
Kızılırmak Havzası,2013-05-01,1.6317673035239042
Kızılırmak Havzası,2013-06-01,1.0480580932772001
Kızılırmak Havzası,2013-07-01,0.40495785269071854
Kızılırmak Havzası,2013-08-01,0.3202952313151533
Kızılırmak Havzası,2013-09-01,0.9008114433939314
Kızılırmak Havzası,2013-10-01,1.3879462359916195
Kızılırmak Havzası,2013-11-01,1.0883515809146098
Kızılırmak Havzası,2013-12-01,1.0339170221504168
Kızılırmak Havzası,2014-01-01,1.148680014105982
Kızılırmak Havzası,2014-02-01,0.9452676687183021
Kızılırmak Havzası,2014-03-01,2.548355466762967
Kızılırmak Havzası,2014-04-01,1.540664364733445
Kızılırmak Havzası,2014-05-01,2.444305441006049
Kızılırmak Havzası,2014-06-01,2.2502245560591176
Kızılırmak Havzası,2014-07-01,0.4850220828401438
Kızılırmak Havzası,2014-08-01,0.5931982645441776
Kızılırmak Havzası,2014-09-01,2.1950541642798234
Kızılırmak Havzası,2014-10-01,2.042526120448267
Kızılırmak Havzası,2014-11-01,2.205119076197842
Kızılırmak Havzası,2014-12-01,1.860686704681447
Kızılırmak Havzası,2015-01-01,2.3992655509967182
Kızılırmak Havzası,2015-02-01,2.6720949151202666
Kızılırmak Havzası,2015-03-01,3.5323968785706317
Kızılırmak Havzası,2015-04-01,2.274824831232487
Kızılırmak Havzası,2015-05-01,2.356648443763116
Kızılırmak Havzası,2015-06-01,3.1319933537534883
Kızılırmak Havzası,2015-07-01,0.24189573944326517
Kızılırmak Havzası,2015-08-01,0.644607316393675
Kızılırmak Havzası,2015-09-01,0.7639305360206377
Kızılırmak Havzası,2015-10-01,2.1887270704624058
Kızılırmak Havzası,2015-11-01,0.9849773536948292
Kızılırmak Havzası,2015-12-01,0.6658915035031676
Kızılırmak Havzası,2016-01-01,3.7314242290071333
Kızılırmak Havzası,2016-02-01,1.9469091814989825
Kızılırmak Havzası,2016-03-01,2.409801903890253
Kızılırmak Havzası,2016-04-01,1.2762927871500422
Kızılırmak Havzası,2016-05-01,3.910151958705362
Kızılırmak Havzası,2016-06-01,1.5497425642811782
Kızılırmak Havzası,2016-07-01,0.46192271789672795
Kızılırmak Havzası,2016-08-01,0.5899741531717709
Kızılırmak Havzası,2016-09-01,1.1675613495161496
Kızılırmak Havzası,2016-10-01,0.5594682415598865
Kızılırmak Havzası,2016-11-01,1.2998142531011891
Kızılırmak Havzası,2016-12-01,2.8579648545281504
Kızılırmak Havzası,2017-01-01,1.9697698091289642
Kızılırmak Havzası,2017-02-01,0.5880932423808726
Kızılırmak Havzası,2017-03-01,2.1687945404034203
Kızılırmak Havzası,2017-04-01,2.280139071891949
Kızılırmak Havzası,2017-05-01,3.189655102276481
Kızılırmak Havzası,2017-06-01,1.9594513247994902
Kızılırmak Havzası,2017-07-01,0.24304737483428507
Kızılırmak Havzası,2017-08-01,0.709132757745677
Kızılırmak Havzası,2017-09-01,0.43984771601535433
Kızılırmak Havzası,2017-10-01,1.1005696517303045
Kızılırmak Havzası,2017-11-01,1.9564871678826632
Kızılırmak Havzası,2017-12-01,2.2516548230184816
Kızılırmak Havzası,2018-01-01,2.696785580991399
Kızılırmak Havzası,2018-02-01,1.6708799701739268
Kızılırmak Havzası,2018-03-01,2.817497998642472
Kızılırmak Havzası,2018-04-01,0.6414440071973636
Kızılırmak Havzası,2018-05-01,3.1210098729782154
Kızılırmak Havzası,2018-06-01,1.652280541426197
Kızılırmak Havzası,2018-07-01,0.5919106642067486
Kızılırmak Havzası,2018-08-01,0.4443618330232725
Kızılırmak Havzası,2018-09-01,0.9028170106275023
Kızılırmak Havzası,2018-10-01,1.9904390359653286
Kızılırmak Havzası,2018-11-01,1.3586719294099971
Kızılırmak Havzası,2018-12-01,3.537506390124835
Kızılırmak Havzası,2019-01-01,3.1492674419815714
Kızılırmak Havzası,2019-02-01,1.649939308366105
Kızılırmak Havzası,2019-03-01,1.601710988798524
Kızılırmak Havzası,2019-04-01,2.387390044282316
Kızılırmak Havzası,2019-05-01,1.9168075387142527
Kızılırmak Havzası,2019-06-01,2.3085526806431735
Kızılırmak Havzası,2019-07-01,0.9090058319567452
Kızılırmak Havzası,2019-08-01,0.8972338742699392
Kızılırmak Havzası,2019-09-01,0.5801468932497336
Kızılırmak Havzası,2019-10-01,0.7805277758777415
Kızılırmak Havzası,2019-11-01,0.9031667705543784
Kızılırmak Havzası,2019-12-01,2.8314075996036068
Kızılırmak Havzası,2020-01-01,2.280237170177214
Kızılırmak Havzası,2020-02-01,3.0070063086301246
Kızılırmak Havzası,2020-03-01,2.085323227889467
Kızılırmak Havzası,2020-04-01,1.5972178428620798
Kızılırmak Havzası,2020-05-01,2.2504433222340277
Kızılırmak Havzası,2020-06-01,1.9141638594461174
Kızılırmak Havzası,2020-07-01,0.24246922094875534
Kızılırmak Havzası,2020-08-01,0.23092976570606633
Kızılırmak Havzası,2020-09-01,0.3072972530321977
Kızılırmak Havzası,2020-10-01,0.48653720517436355
Kızılırmak Havzası,2020-11-01,1.2102085224893064
Kızılırmak Havzası,2020-12-01,0.9854766993457315
Kızılırmak Havzası,2021-01-01,2.414750027110567
Kızılırmak Havzası,2021-02-01,1.3521434138609707
Kızılırmak Havzası,2021-03-01,3.1100701640870114
Kızılırmak Havzası,2021-04-01,2.155616475185152
Kızılırmak Havzası,2021-05-01,1.479001974651387
Kızılırmak Havzası,2021-06-01,1.6734154905859637
Kızılırmak Havzası,2021-07-01,0.641256706268631
Kızılırmak Havzası,2021-08-01,1.188225468865244
Kızılırmak Havzası,2021-09-01,1.2684663940117693
Kızılırmak Havzası,2021-10-01,0.7905525513197202
Kızılırmak Havzası,2021-11-01,1.7595082115370446
Kızılırmak Havzası,2021-12-01,2.0291347265723325
Kızılırmak Havzası,2022-01-01,3.329400030931564
Kızılırmak Havzası,2022-02-01,2.2629763723264102
Kızılırmak Havzası,2022-03-01,2.8164734080413862
Kızılırmak Havzası,2022-04-01,1.3765041948755175
Kızılırmak Havzası,2022-05-01,1.9101062366514898
Kızılırmak Havzası,2022-06-01,2.488655353718455
Kızılırmak Havzası,2022-07-01,0.31904120120028095
Kızılırmak Havzası,2022-08-01,0.3507194827297711
Kızılırmak Havzası,2022-09-01,0.5049408147978169
Kızılırmak Havzası,2022-10-01,0.7261662655832899
Kızılırmak Havzası,2022-11-01,0.6885318370277251
Kızılırmak Havzası,2022-12-01,0.5338470291739901
Kızılırmak Havzası,2023-01-01,0.35960444215724374
Kızılırmak Havzası,2023-02-01,1.0372784675425168
Kızılırmak Havzası,2023-03-01,2.1987951966176227
Kızılırmak Havzası,2023-04-01,1.9976126123437714
Kızılırmak Havzası,2023-05-01,1.4483093434598144
Kızılırmak Havzası,2023-06-01,1.6808077485967048
Kızılırmak Havzası,2023-07-01,0.3662720612389608
Kızılırmak Havzası,2023-08-01,0.11882893006061002
Kızılırmak Havzası,2023-09-01,0.30770192226732496
Kızılırmak Havzası,2023-10-01,0.7008215820800267
Kızılırmak Havzası,2023-11-01,1.260466737121568
Kızılırmak Havzası,2023-12-01,0.9899930731962661
Kızılırmak Havzası,2024-01-01,1.3713307960664585
Kızılırmak Havzası,2024-02-01,0.5032059303604836
Kızılırmak Havzası,2024-03-01,2.3207442320489515
Kızılırmak Havzası,2024-04-01,1.1839036907356242
Kızılırmak Havzası,2024-05-01,3.490295884154672
Kızılırmak Havzası,2024-06-01,0.5415382381213697
Kızılırmak Havzası,2024-07-01,1.1161013161779838
Kızılırmak Havzası,2024-08-01,0.7192731062872393
Kızılırmak Havzası,2024-09-01,1.790948474380003
Kızılırmak Havzası,2024-10-01,0.932131263623978
Kızılırmak Havzası,2024-11-01,2.2095650127284814
Kızılırmak Havzası,2024-12-01,1.7231783521635458
Kızılırmak Havzası,2025-01-01,0.9911774884679306
Kızılırmak Havzası,2025-02-01,2.3837088806372955
Kızılırmak Havzası,2025-03-01,1.4863591012485304
Kızılırmak Havzası,2025-04-01,3.4348428174134322
Kızılırmak Havzası,2025-05-01,2.460680661704703
Kızılırmak Havzası,2025-06-01,0.6685471402204898
Kızılırmak Havzası,2025-07-01,0.3030246050026704
Kızılırmak Havzası,2025-08-01,0.257414529617261
Kızılırmak Havzası,2025-09-01,0.8049459041044
Kızılırmak Havzası,2025-10-01,1.4842348736824966
Kızılırmak Havzası,2025-11-01,1.2957976978206602
